dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/toplas/SutterPB07;article;2017-01-06;"A practical interprocedural dominance algorithm.";"";"2007";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1255450.1255452";0
journals/toplas/Budd84;article;2006-04-03;"An APL Compiler for a Vector Processor.";"";"1984";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/579.357248";0
journals/toplas/PratikakisFH11;article;2017-01-06;"LOCKSMITH: Practical static race detection for C.";"";"2011";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1889997.1890000";0
journals/toplas/GavanelliLMM05;article;2017-06-09;"Dealing with incomplete knowledge on CLP(";"";"2005";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1057387.1057389";0
journals/toplas/GrantMPCE00;article;2003-11-26;"The benefits and costs of DyC's run-time optimizations.";"";"2000";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/365151.367161";0
journals/toplas/KasikciZC15;article;2017-01-03;"Automated Classification of Data Races Under Both Strong and Weak Memory Models.";"";"2015";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2734118";0
journals/toplas/BandaHBDJS96;article;2017-06-09;"Global Analysis of Constraint Logic Programs.";"";"1996";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/232706.232734";0
journals/toplas/Rem81;article;2006-04-03;"Associons: A Program Notation with Tuples Instead of Variables.";"";"1981";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357139.357142";0
journals/toplas/Schmidt85;article;2006-04-03;"Detecting Global Variables in Denotational Specifications.";"";"1985";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/3318.3323";0
journals/toplas/Bernstein80;article;2017-03-31;"Output Guards and Nondeterminism in "Communicating Sequential Processes".";"";"1980";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/357094.357101";0
journals/toplas/OHearnYR09;article;2017-01-06;"Separation and information hiding.";"";"2009";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1498926.1498929";0
journals/toplas/BalakrishnanR10;article;2017-01-06;"WYSINWYX: What you see is not what you eXecute.";"";"2010";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1749608.1749612";0
journals/toplas/HoltW82;article;2006-04-03;"A Model for Implementing Euclid Modules and Prototypes.";"";"1982";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/69622.357183";0
journals/toplas/MorrisettWCG99;article;2003-11-26;"From system F to typed assembly language.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/319301.319345";0
journals/toplas/TsayB95;article;2017-06-09;"Deducing Fairness Properties in UNITY Logic - A New Completeness Result.";"";"1995";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/200994.200997";0
journals/toplas/OhLHYY16;article;2017-01-03;"Selective X-Sensitive Analysis Guided by Impact Pre-Analysis.";"";"2016";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/2821504";0
journals/toplas/MaherS83;article;2006-04-03;"Automatic Program Improvement: Variable Usage Transformations.";"";"1983";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/69624.357209";0
journals/toplas/HentenryckR95;article;2017-03-30;"Backtracking without Trailing in CLP(R-lin)";"";"1995";"ACM Trans. Program. Lang. Syst.";"";0
journals/toplas/LeeDM07;article;2017-01-06;"Design, implementation, and evaluation of a compilation server.";"";"2007";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/1255450.1255451";0
journals/toplas/NarlikarB99;article;2003-11-26;"Space-Efficient Scheduling of Nested Parallelism.";"";"1999";"ACM Trans. Program. Lang. Syst.";"http://doi.acm.org/10.1145/314602.314607";0
