dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/talg/Harris16;article;2017-01-04;"Lopsidependency in the Moser-Tardos Framework: Beyond the Lopsided Lovász Local Lemma.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/3015762";0
journals/talg/KorshL06;article;2016-03-09;"A loopless Gray code for rooted trees.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1150334.1150335";0
journals/talg/PruhsUW08;article;2017-01-06;"Getting the best response for your erg.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1367064.1367078";0
journals/talg/Eppstein07;article;2017-01-06;"Foreword to special issue on SODA 2002.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1219944.1219946";0
journals/talg/CzyzowiczPL12;article;2017-01-06;"How to meet asynchronously (almost) everywhere.";"";"2012";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2344422.2344427";0
journals/talg/ChanCLLMW09;article;2017-06-08;"Optimizing throughput and energy in online deadline scheduling.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1644015.1644025";0
journals/talg/EpsteinS06;article;2016-03-09;"Online scheduling of splittable tasks.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1125994.1125999";0
journals/talg/Feldman17;article;2017-08-28;"Maximizing Symmetric Submodular Functions.";"";"2017";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/3070685";0
journals/talg/Korman10;article;2017-01-06;"Labeling schemes for vertex connectivity.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721855";0
journals/talg/Tao14;article;2017-06-08;"Dynamic Ray Stabbing.";"";"2014";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2559153";0
journals/talg/CechlarovaF05;article;2016-03-09;"On a generalization of the stable roommates problem.";"";"2005";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1077464.1077474";0
journals/talg/Censor-HillelGG17;article;2017-06-28;"Tight Bounds on Vertex Connectivity Under Sampling.";"";"2017";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/3086465";0
journals/talg/BenderFFFG17;article;2017-08-28;"Cost-Oblivious Storage Reallocation.";"";"2017";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/3070693";0
journals/talg/BiedlLPS13;article;2017-01-03;"Morphing orthogonal planar graph drawings.";"";"2013";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2500118";0
journals/talg/AspnesC10;article;2017-01-06;"Approximate shared-memory counting despite a strong adversary.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721841";0
journals/talg/ShalitaZ10;article;2017-06-15;"Efficient algorithms for the 2-gathering problem.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721850";0
journals/talg/LiDX09;article;2017-01-06;"A polynomial-time approximation scheme for embedding hypergraph in a cycle.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1497290.1497296";0
journals/talg/FoschiniGGV06;article;2016-12-02;"When indexing equals compression: Experiments with compressing suffix arrays and applications.";"";"2006";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1198513.1198521";0
journals/talg/VassilevskaWY10;article;2017-01-06;"Finding heaviest ";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1798596.1798597";0
journals/talg/SalvySSSV11;article;2017-06-08;"Philippe flajolet, the father of analytic combinatorics.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2000807.2000808";0
journals/talg/ReedW09;article;2017-06-08;"A linear-time algorithm to find a separator in a graph excluding a minor.";"";"2009";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1597036.1597043";0
journals/talg/ChenLLJ08;article;2017-01-06;"On the minimum common integer partition problem.";"";"2008";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1435375.1435387";0
journals/talg/HaeuplerST15;article;2017-06-08;"Rank-Balanced Trees.";"";"2015";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2689412";0
journals/talg/ImNZ16;article;2017-01-04;"Minimum Latency Submodular Cover.";"";"2016";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/2987751";0
journals/talg/GabowBF07;article;2017-01-06;"Introduction to SODA 2002 and 2003 special issue.";"";"2007";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1290672.1290673";0
journals/talg/KranakisKM11;article;2017-01-06;"Randomized rendezvous with limited memory.";"";"2011";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1978782.1978789";0
journals/talg/VinkemeierH05;article;2016-03-09;"A linear-time approximation algorithm for weighted matchings in graphs.";"";"2005";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1077464.1077472";0
journals/talg/BansalCCRSS10;article;2017-01-06;"Dynamic pricing for impatient bidders.";"";"2010";"ACM Trans. Algorithms";"http://doi.acm.org/10.1145/1721837.1721851";0
