dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tocl/Lago09;article;2017-01-09;"The geometry of linear higher-order recursion.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1462179.1462180";0
journals/tocl/GiacomoLS01;article;2003-11-21;"Incremental execution of guarded theories.";"";"2001";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/502166.502169";0
journals/tocl/Sofronie-Stokkermans07;article;2017-01-09;"On unification for bounded distributive lattices.";"";"2007";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1227839.1227844";0
journals/tocl/HentenryckPP00;article;2003-11-21;"Search and strategies in OPL.";"";"2000";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/359496.359529";0
journals/tocl/GaboardiMR12;article;2017-01-09;"An Implicit Characterization of PSPACE.";"";"2012";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2159531.2159540";0
journals/tocl/DovierFO06;article;2017-06-09;"Decidability results for sets with atoms.";"";"2006";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1131313.1131317";0
journals/tocl/BaaderGL12;article;2017-06-14;"LTL over description logic axioms.";"";"2012";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2287718.2287721";0
journals/tocl/GiordanoGOS09;article;2017-06-09;"Tableau calculus for preference-based conditional logics: PCL and its extensions.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1507244.1507251";0
journals/tocl/AvniK14;article;2015-04-21;"Parameterized Weighted Containment.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2665076";0
journals/tocl/Moyen09;article;2017-06-09;"Resource control graphs.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1555746.1555753";1
journals/tocl/FelgenhauerMZO15;article;2015-04-21;"Layer Systems for Proving Confluence.";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2710017";0
journals/tocl/BarmpaliasCP17;article;2017-08-30;"The Probability of a Computable Output from a Random Oracle.";"";"2017";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/3091527";0
journals/tocl/ChatterjeeDH10;article;2017-01-09;"Quantitative languages.";"";"2010";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1805950.1805953";0
journals/tocl/BlondinFHH17;article;2017-08-30;"The Logical View on Continuous Petri Nets.";"";"2017";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/3105908";0
journals/tocl/BeckmannPT14;article;2017-06-09;"Parity Games and Propositional Proofs.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2579822";0
journals/tocl/Cerrito0G15;article;2017-06-09;"Optimal Tableau Method for Constructive Satisfiability Testing and Model Synthesis in the Alternating-Time Temporal Logic ATL";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2811261";0
journals/tocl/Guidi09;article;2017-01-09;"The formal system lambdadelta.";"";"2009";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1614431.1614436";0
journals/tocl/SimariDSS13;article;2017-06-14;"Parallel Abductive Query Answering in Probabilistic Logic Programs.";"";"2013";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2480759.2480764";0
journals/tocl/MastroeniZ17;article;2017-04-20;"Abstract Program Slicing: An Abstract Interpretation-Based Approach to Program Slicing.";"";"2017";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/3029052";0
journals/tocl/HalamishK15;article;2017-01-03;"Minimizing Deterministic Lattice Automata.";"";"2015";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2631915";0
journals/tocl/BusscheV07;article;2017-01-09;"Polymorphic type inference for the named nested relational calculus.";"";"2007";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1297658.1297661";0
journals/tocl/GroheS00;article;2003-11-21;"Locality of order-invariant first-order formulas.";"";"2000";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/343369.343386";0
journals/tocl/EastT06;article;2006-08-22;"Predicate-calculus-based logics for modeling and solving search problems.";"";"2006";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1119439.1119441";0
journals/tocl/LoyerSS04;article;2006-02-09;"Hypothesis-based semantics of logic programs in multivalued logics.";"";"2004";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1013560.1013565";0
journals/tocl/MurawskiO06;article;2017-06-09;"Fast verification of MLL proof nets via IMLL.";"";"2006";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1149114.1149116";0
journals/tocl/Berardid12;article;2017-01-09;"Interactive Realizers: A New Approach to Program Extraction from Nonconstructive Proofs.";"";"2012";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2159531.2159533";0
journals/tocl/KetemaS13;article;2017-01-03;"Least upper bounds on the size of confluence and church-rosser diagrams in term rewriting and λ-calculus.";"";"2013";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2528934";0
journals/tocl/AptKS01;article;2003-11-21;"Editorial.";"";"2001";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/383779.383823";0
journals/tocl/HughesG05;article;2006-04-04;"Proof nets for unit-free multiplicative-additive linear logic.";"";"2005";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1094622.1094629";0
journals/tocl/BlassG08;article;2017-01-09;"Program termination and well partial orderings.";"";"2008";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1352582.1352586";0
journals/tocl/KhoussainovRS05;article;2017-09-16;"Automatic linear orders and trees.";"";"2005";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1094622.1094625";0
journals/tocl/FrigeriPS14;article;2015-04-21;"Fuzzy Time in Linear Temporal Logic.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2629606";0
journals/tocl/BruyereDR08;article;2017-01-09;"Durations and parametric model-checking in timed automata.";"";"2008";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1342991.1342996";0
journals/tocl/Libkin03;article;2006-02-09;"Variable independence for first-order definable constraints.";"";"2003";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/937555.937557";0
journals/tocl/RadcliffeMV17;article;2017-06-29;"Uniqueness of Normal Forms for Shallow Term Rewrite Systems.";"";"2017";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/3060144";0
journals/tocl/EiterILS11;article;2017-01-09;"Well-founded semantics for description logic programs in the semantic web.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1877714.1877717";0
journals/tocl/Lynch05;article;2006-04-04;"Convergence law for random graphs with specified degree sequence.";"";"2005";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1094622.1094627";1
journals/tocl/PozaDHR14;article;2017-06-09;"A Certified Reduction Strategy for Homological Image Processing.";"";"2014";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/2630789";0
journals/tocl/BruijnEPT11;article;2017-09-16;"Embedding nonground logic programs into autoepistemic logic for knowledge-base combination.";"";"2011";"ACM Trans. Comput. Log.";"http://doi.acm.org/10.1145/1929954.1929957";0
