dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tvcg/WangPSSRMMS09;article;2017-05-28;"Temporal Summaries: Supporting Temporal Categorical Searching, Aggregation and Comparison.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2009.187";0
journals/tvcg/LiGQ09;article;2017-05-28;"Surface Mapping Using Consistent Pants Decomposition.";"";"2009";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2008.200";0
journals/tvcg/LeePPBVGK06;article;2017-06-14;"TreePlus: Interactive Exploration of Networks with Enhanced Tree Layouts.";"";"2006";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2006.106";0
journals/tvcg/LucasKT13;article;2017-05-28;"Spring Level Sets: A Deformable Model Representation to Provide Interoperability between Meshes and Level Sets.";"";"2013";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2012.162";0
journals/tvcg/ArchambaultMA06;article;2017-06-09;"Smashing Peacocks Further: Drawing Quasi-Trees from Biconnected Components.";"";"2006";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2006.177";0
journals/tvcg/Silva17;article;2017-05-28;"IEEE Visualization and Graphics Technical Committee (VGTC).";"";"2017";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2016.2599310";0
journals/tvcg/XieYSDHC16;article;2017-05-28;"Tree Modeling with Real Tree-Parts Examples.";"";"2016";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2015.2513409";0
journals/tvcg/KronanderJLLYU12;article;2017-06-09;"Efficient Visibility Encoding for Dynamic Illumination in Direct Volume Rendering.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.35";0
journals/tvcg/IsaacsDABS14;article;2017-05-28;"Footprints: A Visual Search Tool that Supports Discovery and Coverage Tracking.";"";"2014";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2346743";0
journals/tvcg/ShiWWQLL15;article;2017-05-28;"1.5D Egocentric Dynamic Network Visualization.";"";"2015";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2014.2383380";0
journals/tvcg/ZhangHF12;article;2017-06-09;"EXCOL: An EXtract-and-COmplete Layering Approach to Cartoon Animation Reusing.";"";"2012";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2011.111";0
journals/tvcg/AndersonGDJ10;article;2017-06-14;"Smooth, Volume-Accurate Material Interface Reconstruction.";"";"2010";"IEEE Trans. Vis. Comput. Graph.";"https://doi.org/10.1109/TVCG.2010.17";0
