dblpkey;tag;mdate;title;booktitle;year;journal;ee;contains
journals/tods/Schwartz79;article;2017-03-30;"Linear Queries in Statistical Databases.";"";"1979";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320071.320073";0
journals/tods/IpeirotisNCG07;article;2017-06-09;"Modeling and managing changes in text databases.";"";"2007";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1272743.1272744";0
journals/tods/WuYJ13;article;2017-06-09;"Moving spatial keyword queries: Formulation, methods, and analysis.";"";"2013";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2445583.2445590";0
journals/tods/PapadimitriouK84;article;2017-03-30;"On Concurrency Control by Multiple Versions.";"";"1984";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/348.318588";0
journals/tods/Piwowarski85;article;2012-01-25;"Comments on Batched Searching of Sequential and Tree-Structured Files.";"";"1985";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3857.214294";0
journals/tods/PangD14;article;2017-09-16;"Privacy-Preserving Ad-Hoc Equi-Join on Outsourced Data.";"";"2014";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2629501";0
journals/tods/JajodiaSSS01;article;2003-11-19;"Flexible support for multiple access control policies.";"";"2001";"ACM Trans. Database Syst.";"http://portal.acm.org/citation.cfm?id=383891.383894";1
journals/tods/LeFevreDR08;article;2017-01-11;"Workload-aware anonymization techniques for large-scale datasets.";"";"2008";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1386118.1386123";0
journals/tods/GardyP89;article;2017-03-30;"On the Effects of Join Operations on Relation Sizes.";"";"1989";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/76902.76907";0
journals/tods/YiLCHKS09;article;2017-01-11;"Small synopses for group-by query verification on outsourced data streams.";"";"2009";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1567274.1567277";0
journals/tods/CongFKLL12;article;2017-01-03;"Partial Evaluation for Distributed XPath Query Processing and Beyond.";"";"2012";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2389241.2389251";0
journals/tods/Fagin81;article;2017-03-30;"A Normal Form for Relational Databases That Is Based on Domians and Keys.";"";"1981";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319587.319592";0
journals/tods/Weddell92;article;2017-03-30;"Reasoning about Functional Dependencies Generalized for Semantic Data Models.";"";"1992";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/128765.128767";0
journals/tods/Spyratos87;article;2012-01-25;"The Partition Model: A Deductive Database Model.";"";"1987";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/12047.22718";0
journals/tods/SaltonW78;article;2017-03-30;"Generation and Search of Clustered Files.";"";"1978";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320289.320291";0
journals/tods/SenT14;article;2017-01-03;"Deletion without rebalancing in multiway search trees.";"";"2014";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2540068";0
journals/tods/BowmanS05;article;2006-04-03;"Optimization of query streams using semantic prefetching.";"";"2005";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1114244.1114250";0
journals/tods/OzkarahanS77;article;2017-03-30;"Analysis of Architectural Features for Enhancing the Performance of a Database Machine.";"";"1977";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320576.320577";0
journals/tods/MahmoudR76;article;2017-03-30;"Optimal Allocation of Resources in Distributed Information Networks.";"";"1976";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320434.320449";0
journals/tods/Fagin77;article;2017-03-30;"Multivalued Dependencies and a New Normal Form for Relational Databases.";"";"1977";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320557.320571";0
journals/tods/Gadia88;article;2017-03-30;"A Homogeneous Relational Model and Query Languages for Temporal Databases.";"";"1988";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/49346.50065";0
journals/tods/LiLMS14;article;2017-09-12;"A Theory of Pricing Private Data.";"";"2014";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2691190.2691191";0
journals/tods/MartinenghiT12;article;2017-01-11;"Proximity measures for rank join.";"";"2012";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/2109196.2109198";0
journals/tods/BaroodyD81;article;2017-03-30;"An Object-Oriented Approach to Database System Implementation.";"";"1981";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/319628.319645";0
journals/tods/Bradley78;article;2017-03-30;"An Extended Owner-Coupled Set Data Model and Predicate Calculus for Database Management.";"";"1978";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320289.320294";0
journals/tods/Jagadish90;article;2017-03-30;"A Compression Technique to Materialize Transitive Closure.";"";"1990";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/99935.99944";0
journals/tods/KonopnickiS98;article;2017-03-30;"Information Gathering in the World-Wide Web: The W3QL Query Language and the W3QS System.";"";"1998";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/296854.277639";0
journals/tods/ZhengZCZ17;article;2017-08-30;"Efficient SimRank-Based Similarity Join.";"";"2017";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/3083899";0
journals/tods/SmithS77;article;2012-01-25;"Database Abstractions: Aggregation and Generalization.";"";"1977";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/320544.320546";0
journals/tods/AikenHW95;article;2012-01-25;"Static Analysis Techniques for Predicting the Behavior of Active Database Rules.";"";"1995";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/202106.202107";0
journals/tods/Snodgrass87;article;2017-03-30;"The Temporal Query Language TQuel.";"";"1987";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/22952.22956";0
journals/tods/HartmannL09;article;2017-06-09;"Efficient reasoning about a robust XML key fragment.";"";"2009";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/1538909.1538912";0
journals/tods/Langerak90;article;2017-03-30;"View Updates in Relational Databases with an Independent Scheme.";"";"1990";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/77643.77645";0
journals/tods/CanO90;article;2017-03-30;"Concepts and Effectiveness of the Cover-Coefficient-Based Clustering Methodology for Text Databases.";"";"1990";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/99935.99938";0
journals/tods/BohlenJS00;article;2003-11-19;"Temporal statement modifiers.";"";"2000";"ACM Trans. Database Syst.";"http://portal.acm.org/citation.cfm?id=377674.377665";0
journals/tods/Scholl81;article;2012-01-25;"New File Organizations Based on Dynamic Hashing.";"";"1981";"ACM Trans. Database Syst.";"";0
journals/tods/DeyS96;article;2012-01-25;"A Probabilistic Relational Model and Algebra.";"";"1996";"ACM Trans. Database Syst.";"http://doi.acm.org/10.1145/232753.232796";0
